implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1406 +162+1+15+14+7-23-15+13-29-4+16+6-22-31+20+5-3+2-17-23+3+10-17-1-4+5+5-6-19-24-49+8
forward_small_preserve_input_cycles - 1440 +271+25+34-16-25-15+147+4+1+4+6-8-1+37-11+12-18+5+0+18-11-14-17-9-16-5+20-11+6+10-14+30
forward_general_native_inplace_unqualified_cycles - 1398 +70-3-1+11-9+10+24-24+8-2-10+11+12+26+2+15-37-6+6-23-16-11-7+15+7+25-10-26-6+8-24-12
forward_general_preserve_input_unqualified_cycles - 1428 +235+10+13+35+0+5+7-5-24-2+14-7+5-12-7-4+2-5-11-33-1-30+0+11-21+5-18+5+2-5+6+2
basemul_cycles - 957 +656+31+5-5-3+0-2+12-10-5-3-1+0+6+13-3+15+4-2+10+9+6-6-9+0+7-5-12+10-6-8-1
basemul_scale_cycles - 837 +78+14-3-4-1+0-5-7-1-5+0-3+5-2+3+2+3-6+0-2+1+0-2+0-7+3+5-1+3+1+6-3
inverse_cycles - 1487 +1432+66+15-4-1-16-12-12+10-11+9+11-22+7+7-7+12+1-28-6-13+4+13+2+3-31+4-12-11+5-1-13
baseinv_cycles - 1591 +2258+156-12-10-15+8-18+82-10-24+9+59+81-26-5+53+8+9-16+4+3-19-12-6-11+1-6-1+1+6+19+7
poly_frombytes_cycles - 415 +134+24+17-1-2-1-3-2+4-4-1+7+12-3-1+1+0+0+0+9+10-1+4+10-3+3+2-1+1+1+1-5
poly_tobytes_cycles - 533 +79+2-1-3+9-5-5-2+4+4-7-1+3-2+4+1+4-5+7+6-1-2-3+4+1+1-1-8-3-3-1+6
cbd1_cycles - 391 +103+8-2+1+8-2+1+6+0+0+6+4-3+1-11-11+4+6-6-13-2-5-6+3+0-15-14+2-15-11+4+0
crepmod3_cycles - 556 +165+42+33-2+4+1-3-7+3+9-1-4+0-5-4+0+16+14-4-4+6-7+8+1-7+5-2-8-8+3+1+8
poly_add_cycles - 274 +194+9-4+1+0-3+4-2+0+4+1-3-4-2-9+9+2-6+1+5+9+6-4-5-6-2+3-2-1-7+6+0
