implementation crypto_kem/ntruplus1152/avx2 - 
publickeybytes 1728 
secretkeybytes 3488 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
forward_small_native_inplace_cycles - 1397 +346-5+23-2+29+3+15+1-3+6+27-7+11+12-6-2-8+3+15-30+6+6-20+4+4-18-12-1-12-8-16-18
forward_small_preserve_input_cycles - 1426 +272+37+8+26-14+20+33+16-1-12+0-30+15+2-16-19-2-2-7+22+16+27+3-7+2-14+2-23-9-8+18-20
forward_general_native_inplace_unqualified_cycles - 1393 +87+22+5+13+18+16-10+19-1-13-8-13-18+4+4-14-6+19-5+13+0+11-22+29+12-22+10-2-6-15-26-48
forward_general_preserve_input_unqualified_cycles - 1432 +230+62+38+6-2+24+35+27+4-4-3+5-21-3+13+6-27-15-20-19-12-5+1+2+4+2+6-1-8-19-42-3
basemul_cycles - 957 +799+20-9-7-3-8-9-4-6+0-4+1+1+2+4+6+11+5+3+7+0-2-5-3-5-5+4+7+3-3-1+15
basemul_scale_cycles - 836 +393+12+2+22+6-4-1-2-3-4+0-2-4+4+6+0+23+9+4+3+1+1-1+1+0+0-5+0+1-1-5-6
inverse_cycles - 1486 +854+63-9+9+1-8+13+7+23-26-5-9-15+22-14+9+4+2+23-6+24+6-20+4-6-2-5-3+3-13+1-2
baseinv_cycles - 1588 +2604+38-1-11-3-16+4+14+7+225+71-18-18-7+14-3-33+22-20-14-9+2+13+134-10-7+2+22-5+13-6+10
poly_frombytes_cycles - 422 +92+30+3-1+2+3+5+6+0+4+5+2+1+1+3-4+0+5+1+5-3-1-9-13-7-1-8-9-6-7-4-10
poly_tobytes_cycles - 526 +50+0+5-6+4+1+2-5+6-4+3+8-2-3+8-1-3-2+13-1+4+4-2-2-3+1-1-5-5-2+4+4
cbd1_cycles - 390 +106+9+5-2+5+13+0-11+2+30+1-3-5-1+3-16+1-4+6-12-3+0-9-11-15-12+4+4+5+3-4-12
crepmod3_cycles - 556 +483+10+12-2+8-3+3-3+14+1-2+4+14+12+2-6+13-4-8-2+6-9-6-6-6-10+2+11+0-9+0+12
poly_add_cycles - 276 +139+11-10-3-1+2-4+2+2+7-4-1-5+3+3-10+8+3-3+0+9-3-6-5+3-3+4+7-3-1+1-4
poly_sub_cycles - 278 +130+7-8+4-1-2-4-3+2+2-7+0-1+9-6+9+0+4+2+2+13+7+2-6+5-3-5-8-2-9+4+0
sotp_encode_cycles - 384 +347+34+6+6+13+14+3-1+2+0-2-2+0-2-1-3-2-3-1+0-7-4+0-3-3+2-1+0+1+5-1+1
sotp_decode_cycles - 439 +567+3-4+4+1+4-1+1-2+0-2-2-1-6-13-6+0-1+1-1-9+4-4+0+1-3+6+7+2+10-11-2
hash_f_cycles - 15535 +2209+160+125+51+252+238+165-54+140+6+41-11+12-65-11+45+8-139-3-58-11-13-63-6-9+2+46-19-105-55+16-13
hash_g_cycles - 17901 +507+119+326+239+254-65-35-78-56-91-23-126-54+242-81-25-118-42-86-84-9+55-159+287-36-86+159+544+194+141+180+243
hash_h_cycles - 4929 +364+138+150+135+3-13-20+60-45-78-87-45+33+82+88+24+68-5-37-68-12-85+41+15-47-83-12+7+17+40-92-107
poly_mul_small_cycles - 4496 +643+108-7+22+15-5+6+26+7-2+23+26+9-26-6+50-5-6-14-50-50+19+0-36-21+10-33-16-39+11+13-40
poly_mul_general_cycles - 4448 +197+92+46+3+32+46-8+8-9+33-24+38+35+37+3-10+3-22-31-9-2-13+38-18-33+3-27-12+11-13+8-42
forward_small_native_inplace_cycles - 1393 +77+0+10+0+5-3+2-14-20+9-38-13+10+2+0+22-13+16+10+10+9+11-4-10+2+5-1-8-9-20-19-19
forward_small_preserve_input_cycles - 1436 +129-4+10-33+18+6+5-18+6-16-15-21+23+9+0+12+24-2-22+20-26+37+4+11-20-2-14-9-19-17+6-6
forward_general_native_inplace_unqualified_cycles - 1387 +53-3-15+6-2+1+8+12+22-5+12-14+4-18+5+1+13+25-12-5-6-7+23+20+13+9-3-4-11-19-24-1
forward_general_preserve_input_unqualified_cycles - 1432 +66+32+2-9-1+28-18-17-17+2-6+0-20+0-28-3+5+21+10+9-1+16-22-27+1+7-7+16+6-7+19-8
basemul_cycles - 965 +39+2-10-19+0+12-9-2-16+12-13-1-7-10-1-5+2+7-4+8+2+6+5+0+3-3+4+12+14-14-3-3
basemul_scale_cycles - 836 +31+15+13-3-3-6+1-2+2-6-6-4-4+3+1-8+2+5+3-4+1-2+0+1-3-2-4+6+7+5-2+3
inverse_cycles - 1485 +65+14+32-9+20-5+47+15+11+18-13+3-14+4+8-9+7+10-10+21-22-36-4-23-10+0-7+12-28+1-8-27
baseinv_cycles - 1584 +95+55+257+13-10-19-14-7-16-7+63-14+1+4+133+216-7+12+0+0+4+4-8-5+2+18-3-15-20+6-1-18
poly_frombytes_cycles - 419 +45+9+4+10+7+1-2+0-6-3+1-1-1-5+2-1-3-1-5+3-3-2+2+7+0+3+2+3-4-7-5-1
poly_tobytes_cycles - 529 +27+7+11-6+1+0+2+6-1-3+3+7-2-2+3+0+1-5+3-6-9-3+3-5-7-3-7-3+1-4+5+2
cbd1_cycles - 393 +6+10-3-2-7+17+2-17+4+1-2-11+5-2-7+3-1+1+1+1+1+2-2-4-6+0+4+4-1-5+2+3
crepmod3_cycles - 558 +31+13-14-2+4-7+3+2+8+1+2+3+2-4+6-2-6+7-9-4-7+0+4+7-3-9-3-9+4-6-5+13
poly_add_cycles - 277 +56+13+4+6+5-1+4-6+4-12-2-6+3+4-1-3-3-11-8+6-2-4-3-2-1-4-1+9+3+7-1+10
poly_sub_cycles - 275 +62-1-13-2+4-1+9+3+5+0+1+3-3-2-1-7+7+0-6-6+9+4-6+6+6+1+1-2-4-4+3+3
sotp_encode_cycles - 385 +41+19+12+12+8+9+6+2-3+7-4-2+4-2+0-3-1+0+0+3+1+1-1-1+1-1+0-2-1+3-4-5
sotp_decode_cycles - 439 +39+10+3+2+1+2+1-7+4+10+10-1-10-3-7-7-5-1-3-13+1+2-1-3-10-11-10+8-6+1+7+0
hash_f_cycles - 15704 +270+59+25-34+721+206+43+34-39-105+6+26+40-139+37+29-97-203-160+69-36-200-80+34-150+54-29+47-194-49-168+17
hash_g_cycles - 18057 +18-192-261+158+218+161-227+176+40-238-13-276+8-98+97+96-190-7-47-275+95+35-270+88-238-21-161+30-202+97+33+77
hash_h_cycles - 4917 +166+65-69-53-25-29+79+27+42+82+4+48+13+126-76-71-75-28-67-92-117+90-62+50+47-82+51-88+11+30+65-43
