implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
bytes 1728 
words 1152 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
official_forward_native_inplace_cycles - 1400 +91+39+4+0-34-13-7+1-10-6+0+9-21-15+27+3+19+3+29-14+0+11-11+18-19+8+7+15-2-12-22-40
official_forward_preserve_input_cycles - 1568 +64-31+6+2-58-40-55-67+227-24+203+178-4-55-84+10-64+55-47+252-82-69+192+161-11+150+1525+1252-96+1320-102+195
top_split_cycles - 315 +92+38+51+11+14+27+26-8-4-11-6+2-5+3+3+6-10-14+11+2-2-17+14-13-1+43-13-5+117-16-15-14
gt_forward_full_cycles - 1497 +232+22+24-7-1+1+1-34+0+1-8-15+15-21+8-6-27-6+64+2+21-2+4+22-5+5-11+6-2-12-10+21
serializer_v2_cycles - 693 +76+44+49+30+21-2+69-21-6-15-8+14+9+4-3-4-11-6-12-7-9-14+22+16-5+12+2+3-15+11+2-11
serializer_v2_hash_g_cycles - 18234 +491-5-1-35-53-55+2-13-49-49+83+515+0+21+11-6+25+15-41-16+47-47+4-58-68-36+715+417+235+224-4+242
gt_tail_decode_ma2_egress_cycles - 1986 +97+34+2+23-9-2-28+14-17-14-28+5-12-7+9+5-4-3-9-13-6-10-2+19-1-7+21+685+613+8+603+6
official_tail_cycles - 1639 +367+60+1-14-9-3+0-12+26-6-2-2+18+14+7+13+2-5+6-7+12-21-16-4+20-12+6-7-18+4+3+8
official_forward_native_inplace_cycles - 1397 +109+20+45+1-17+29-10+4+12-14-15+6-12-16+23+1+8+36-25+11+21+20-4-1-9-5-37+17-11-26-5-36
official_forward_preserve_input_cycles - 1484 +152+95+61+18+32+37+19-4+9-20+28+6+5+5-3+2-8-4+30-3-35-30-35-32-16+23-22-21-7-1-59-27
top_split_cycles - 310 +76+64+45-13+40+20+30+10-5-2+0+14-5+7-9+2-2-3-2-3-5-9+1-1-2+11+3+9+80-11+2-1
gt_forward_full_cycles - 1490 +186+21+27+21-2-4-5+50-2-23+14-2+13+0-4+4+21+6+22-9+1-11-20-15-19-3-9+24+5-13+2+0
serializer_v2_cycles - 691 +46+57+46+5+0-2+69-2+21-11-6+16-2+7-5-13-22+6-1+0+8-1+5+4-2-3+0-2+1+1+5-21
serializer_v2_hash_g_cycles - 18224 +248+155+82-8+76-41-13-14+19-38-8-121-8+55-41-8+33+44-6-66+50+14-1-19-1-92+332-74+433-14+309+246
gt_tail_decode_ma2_egress_cycles - 1982 +33+15+8+13-26-10+10+3+2+4-7+8-8+5-15-21+2+0+11-14-15-3-10-7+26+0-3+5+15-1-2-2
official_tail_cycles - 1633 +90+39+20+8-3+5-11-1-7-9-17-5+9-6+8-9-2-26+6+0-1+7+12+22+7+13-25+1-5-17+4-11
official_forward_native_inplace_cycles - 1402 +50+18-8-7-31+0+30+1-3-32-18+9+20-11-22+11+9-11+2-6-10-14+13+8+10+15+43+13+21-8-24-22
official_forward_preserve_input_cycles - 1489 +138+52+48+44+19+33+40+25+11-41-38+0+14-38-9-14+0-30-33-8+19+13+12+1+25-38-7-9-20-7-41-45
top_split_cycles - 311 +65+60+49+14+39+13+23-2+8-4+2+5+0-5-3-4-4-6+0-10-9+2+4-12-7+0+1-2+99-4+0-3
gt_forward_full_cycles - 1503 +204+18+16-4+14+63+24-20-2-23-31-31-4-14-5+15+12+20+55+7-9+38+2-28+8-3+23-46-22-37-17-15
serializer_v2_cycles - 688 +73+39+53+13+16-8+77-5+5-15-17-11+0+19-5-6+8+1+4+2-11-4-9+12+1-13-8-15+9+5+7-14
serializer_v2_hash_g_cycles - 18346 +74+242-62+200-59-45-119-133-60-124-44-215-106-115-211-183-126-95-191-164+262+232+202+218+221+239+189+192+96+150+163+104
gt_tail_decode_ma2_egress_cycles - 1985 +39+15+17+3+3-3-4-19-5-11+18-1+7-5-25-9-4-3+9+14+16-29+5+20-4+18+3+9-10-21+15-7
official_tail_cycles - 1635 +102+6+12+18+18-8-7+7-8-7+0-1-12+11-34+6-3-2+8-2-13-8+10+2-10-1+7+5-12-12-3+17
