implementation crypto_kem/ntruplus1152/avx2-gt9x16-wire-h3-pairunpack-serializer-v2-exp017-sc20260831 - 
bytes 1728 
words 1152 
cpuid unknown_CPU_ID_ 
cpucycles_persecond 1400000000 
cpucycles_implementation default-perfevent 
compiler gcc_-march=native_-mtune=native_-O3_-fwrapv_-fPIC_-fPIE_-ffunction-sections_-fdata-sections_-Wl,--gc-sections_-gdwarf-4_-Wall 15.2.0 
official_forward_native_inplace_cycles - 1396 +76+29+37-1-21+18-16-9-6+33+6+48-6+21+19+8+20+10-15-9+1-18-1-6-21-6-23-3-11+9-38+9
official_forward_preserve_input_cycles - 1615 +69+119-7+75-39-66+136+83+60-96+107-85+81-32-106+52+7-23-111+149-32-63-19-60+57-110+1270+1225-160+1247-180-35
top_split_cycles - 312 +77+32+40+44+0+23+20+16-4-1-3-9-2+2-11+9+5-2-3-5+2-5-6+17-3+20-3+5+10-3-13-20
gt_forward_full_cycles - 1492 +181+15-1+27+14-7+16-25+9+3-12-8+5-19-18+16+5+22-1-7-7+0-11-24+11-8-6-1-1+34+56-15
serializer_v2_cycles - 700 +80+50+36+0+81+9+4-5+8+14-11-16-6+2-4-6-14-4-4-4-24-35+13+11-1+15+42-2-2-22+7+3
serializer_v2_hash_g_cycles - 18525 +493-146-236+42+20-210+32+5+0+49+69+91+758+27-26+50+9-86-9+39-88+10-76-42+45-51-18+47-17-365-336-362
gt_tail_decode_ma2_egress_cycles - 1991 +63-1-8-5+23+14+8-22+3+20-13-21-12+14+5-24+13-2+3-10-3-30+4-3-23+1-3+664+600-1+605+19
official_tail_cycles - 1631 +356+33+3-5+0+8-3-3+1+8+9+16-8-22-1-15+5-3-19-1-2+13-5+2-22-15-10+3+2+9+1-19
official_forward_native_inplace_cycles - 1406 +90-4+1-24-4-13-22-31+1+8-34+11-4+18-17-19+22-22+6-13+2+13+13-25+9+24+9+41-11+7+4-10
official_forward_preserve_input_cycles - 1487 +165+53+13+62+26+46+35+3+22+20-8-10+9-5+7+1-29-34+3-5-2-1+3-5+0-2-28-20-18-31-5+2
top_split_cycles - 311 +60+38+60+15+2+33+20-6+11-2+4+20-10+9-6+2-4-10-6-1+7+5-8-3-3-5+2+2-11-8-15-12
gt_forward_full_cycles - 1482 +201+41+9+20+11+9-10-19-7-5-16-26+48-5-6+21-2+9+103+10+14+79-18-9-11+1-9-16+6-28+4-24
serializer_v2_cycles - 690 +55+45+52+36+25-9-6-4+2+16+6-3+1-11-7-5-13+5+2+7-14-1-8-11+7-8+32+38-12+34-13+1
serializer_v2_hash_g_cycles - 18224 +336+63+405-28+236-18-27+39-33-47-42-61+401+13-25+23-23-8+20+3-20-38+25-91-39+28+20-21+7+62+83+2
gt_tail_decode_ma2_egress_cycles - 1988 +34+19+8+6-5+0+5-12-3-6-4+4+0-7-5-22+16-8-14+13+31+2-4+8-6+27-15+11+1+1+11-3
official_tail_cycles - 1636 +119+28+4-3+4-19-12-12-22-1-4+10+16+8-6+1+5-6-12-17-7-4+10+0+9-1+13-20+9-7+8+12
official_forward_native_inplace_cycles - 1401 +48+10+12-1-11+21-15+38-5+0+29-16-12+10+24+14+13+4-13-7-19-37+67-6-26+5-4-5+4+1+14-5
official_forward_preserve_input_cycles - 1482 +119+52+90+23+42+36+30-5-2-25+37-3-4-15-8-5-6-1+5+55+1+4+1-16-16+24-3+7-12+1-32-22
top_split_cycles - 313 +55+56+41+12+12+22+12+10+6+1-5+4-11+5-1+1-3-9+4-7-1-7-8-11+4-3+1+1-8-7-6-15
gt_forward_full_cycles - 1489 +162+12+31+2-22-8+15-9-3+6-22-24+0+13-26+10-9+0+58-11+13-10+10-3+45+4-29+12+19-10-20-30
serializer_v2_cycles - 698 +64+45+42+2+19+40-2-23-12+8-13+1-4-38-31-32-28-18-3-5+7-15-7+3+9-8+42+8+2+0+10+17
serializer_v2_hash_g_cycles - 18250 +506+82+232+308+332+306+283+332+326+308+19+243+26-19+324-24-71-157+22-159-10-109-110-150-29-84+18-61-62-41-96-35
gt_tail_decode_ma2_egress_cycles - 1984 +81+16+14-7+18+7+3+1-7-16+25-7+7-6+1-2+37+15-3+0+18-13-25+28-1+1-14-3-10+5-8-3
official_tail_cycles - 1633 +163+30-1+1+33+6-33+0-12-5-6+23-9+3-6-16+19+16-9+6+7+18-3-1-13+1+1-14-11+7+0-22
